geneSet	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	cell_line	cantype	comb
ENSG00000272081	-0.789811559361005	-2.54850311030168	0	0	SKMEL5_SKIN	SKCM	ENSG00000272081.SKMEL5_SKIN
ENSG00000225511	-0.577383610171428	-1.90155070108202	0	0.000165837479270315	SKMEL5_SKIN	SKCM	ENSG00000225511.SKMEL5_SKIN
ENSG00000224818	-0.585713758342995	-1.91963847203272	0	0.000199004975124378	SKMEL5_SKIN	SKCM	ENSG00000224818.SKMEL5_SKIN
ENSG00000260193	-0.474173014035756	-1.77932246625641	0	0.000852878464818763	SKMEL5_SKIN	SKCM	ENSG00000260193.SKMEL5_SKIN
ENSG00000224818	-0.645742492962961	-1.9963258415487	0	0	UACC257_SKIN	SKCM	ENSG00000224818.UACC257_SKIN
ENSG00000234546	-0.63943423566264	-2.06555681640394	0	0	UACC257_SKIN	SKCM	ENSG00000234546.UACC257_SKIN
ENSG00000182165	-0.666194093061199	-2.23233464931452	0	0	UACC257_SKIN	SKCM	ENSG00000182165.UACC257_SKIN
ENSG00000224666	-0.737875112526052	-2.39251693048255	0	0	UACC257_SKIN	SKCM	ENSG00000224666.UACC257_SKIN
ENSG00000272081	-0.797627121190988	-2.4548687063518	0	0	UACC257_SKIN	SKCM	ENSG00000272081.UACC257_SKIN
ENSG00000260193	-0.536674954470324	-1.80108450980269	0	0.000414998535299287	UACC257_SKIN	SKCM	ENSG00000260193.UACC257_SKIN
ENSG00000225511	-0.584780534794263	-1.81370719385799	0	0.000484164957849168	UACC257_SKIN	SKCM	ENSG00000225511.UACC257_SKIN
ENSG00000234546	-0.609558499526936	-1.92620343408592	0	0	UACC62_SKIN	SKCM	ENSG00000234546.UACC62_SKIN
ENSG00000182165	-0.604942655146181	-2.04271130855571	0	0	UACC62_SKIN	SKCM	ENSG00000182165.UACC62_SKIN
ENSG00000224666	-0.654572592219591	-2.08742509237582	0	0	UACC62_SKIN	SKCM	ENSG00000224666.UACC62_SKIN
ENSG00000272081	-0.736414864425968	-2.15998908471011	0	0	UACC62_SKIN	SKCM	ENSG00000272081.UACC62_SKIN
ENSG00000234546	-0.556643901589434	-2.0767472668294	0	0	WM115_SKIN	SKCM	ENSG00000234546.WM115_SKIN
ENSG00000225511	-0.624592476520783	-2.15104413497892	0	0	WM115_SKIN	SKCM	ENSG00000225511.WM115_SKIN
ENSG00000224818	-0.667418346680353	-2.27978192436233	0	0	WM115_SKIN	SKCM	ENSG00000224818.WM115_SKIN
ENSG00000182165	-0.589266441967629	-2.30865136612586	0	0	WM115_SKIN	SKCM	ENSG00000182165.WM115_SKIN
ENSG00000272081	-0.686623427729702	-2.37046921459752	0	0	WM115_SKIN	SKCM	ENSG00000272081.WM115_SKIN
ENSG00000224666	-0.670351093910862	-2.48889250783057	0	0	WM115_SKIN	SKCM	ENSG00000224666.WM115_SKIN
ENSG00000225511	-0.578067706618055	-1.89652897754741	0	0	WM1799_SKIN	SKCM	ENSG00000225511.WM1799_SKIN
ENSG00000224818	-0.615043342789379	-2.00092636418356	0	0	WM1799_SKIN	SKCM	ENSG00000224818.WM1799_SKIN
ENSG00000234546	-0.605439242425979	-2.1346146815491	0	0	WM1799_SKIN	SKCM	ENSG00000234546.WM1799_SKIN
ENSG00000182165	-0.615714572153774	-2.28346804466859	0	0	WM1799_SKIN	SKCM	ENSG00000182165.WM1799_SKIN
ENSG00000272081	-0.761407011787859	-2.52544582345155	0	0	WM1799_SKIN	SKCM	ENSG00000272081.WM1799_SKIN
ENSG00000224666	-0.732139180346458	-2.57102204066024	0	0	WM1799_SKIN	SKCM	ENSG00000224666.WM1799_SKIN
ENSG00000260193	-0.484874046162701	-1.7987393123168	0	0.000429962483665641	WM1799_SKIN	SKCM	ENSG00000260193.WM1799_SKIN
ENSG00000234546	-0.569858005575421	-1.93732482122273	0	0	WM2664_SKIN	SKCM	ENSG00000234546.WM2664_SKIN
ENSG00000224818	-0.612518878998316	-1.98001959748223	0	0	WM2664_SKIN	SKCM	ENSG00000224818.WM2664_SKIN
ENSG00000182165	-0.614445971359659	-2.1797626548288	0	0	WM2664_SKIN	SKCM	ENSG00000182165.WM2664_SKIN
ENSG00000224666	-0.70859451810888	-2.41196313971531	0	0	WM2664_SKIN	SKCM	ENSG00000224666.WM2664_SKIN
ENSG00000272081	-0.781274986689167	-2.52262619616211	0	0	WM2664_SKIN	SKCM	ENSG00000272081.WM2664_SKIN
ENSG00000225511	-0.578947011344347	-1.85246889952498	0	0.000163088317120436	WM2664_SKIN	SKCM	ENSG00000225511.WM2664_SKIN
ENSG00000234546	-0.658466736467102	-1.9482208331927	0	0	WM793_SKIN	SKCM	ENSG00000234546.WM793_SKIN
ENSG00000225511	-0.689697045134376	-1.96315176301398	0	0	WM793_SKIN	SKCM	ENSG00000225511.WM793_SKIN
ENSG00000224818	-0.731773518731105	-2.07569677851511	0	0	WM793_SKIN	SKCM	ENSG00000224818.WM793_SKIN
ENSG00000182165	-0.691489535343526	-2.10185629947111	0	0	WM793_SKIN	SKCM	ENSG00000182165.WM793_SKIN
ENSG00000224666	-0.744117772794432	-2.19697694233082	0	0	WM793_SKIN	SKCM	ENSG00000224666.WM793_SKIN
ENSG00000272081	-0.801486578834305	-2.29153688235323	0	0	WM793_SKIN	SKCM	ENSG00000272081.WM793_SKIN
ENSG00000260193	-0.583970582674914	-1.77014600132212	0	0.000143446868873623	WM793_SKIN	SKCM	ENSG00000260193.WM793_SKIN
ENSG00000234546	-0.588442228605309	-2.05322803144864	0	0	WM88_SKIN	SKCM	ENSG00000234546.WM88_SKIN
ENSG00000182165	-0.593307793685837	-2.12449113597365	0	0	WM88_SKIN	SKCM	ENSG00000182165.WM88_SKIN
ENSG00000224818	-0.651835219964069	-2.15026082037155	0	0	WM88_SKIN	SKCM	ENSG00000224818.WM88_SKIN
ENSG00000272081	-0.702170327131119	-2.31662088087363	0	0	WM88_SKIN	SKCM	ENSG00000272081.WM88_SKIN
ENSG00000224666	-0.675952994702713	-2.32917217395266	0	0	WM88_SKIN	SKCM	ENSG00000224666.WM88_SKIN
ENSG00000225511	-0.554307969042433	-1.81148956552531	0	0.000161314810597434	WM88_SKIN	SKCM	ENSG00000225511.WM88_SKIN
ENSG00000225511	-0.623007615745082	-1.90920846606262	0	0	WM983B_SKIN	SKCM	ENSG00000225511.WM983B_SKIN
ENSG00000234546	-0.6093397720955	-1.96104754014124	0	0	WM983B_SKIN	SKCM	ENSG00000234546.WM983B_SKIN
ENSG00000224818	-0.647028413047727	-1.99515144920429	0	0	WM983B_SKIN	SKCM	ENSG00000224818.WM983B_SKIN
ENSG00000182165	-0.6331640355585	-2.10648296795762	0	0	WM983B_SKIN	SKCM	ENSG00000182165.WM983B_SKIN
ENSG00000272081	-0.741559348265041	-2.25356390693105	0	0	WM983B_SKIN	SKCM	ENSG00000272081.WM983B_SKIN
ENSG00000224666	-0.724959620567188	-2.3229169709298	0	0	WM983B_SKIN	SKCM	ENSG00000224666.WM983B_SKIN
ENSG00000268355	-0.645978940211655	-1.80242465456925	0	0.00015244513980824	WM983B_SKIN	SKCM	ENSG00000268355.WM983B_SKIN
ENSG00000260193	-0.517754840195961	-1.72103145074345	0	0.00053355798932884	WM983B_SKIN	SKCM	ENSG00000260193.WM983B_SKIN
ENSG00000237886	-0.696962730921564	-1.86891337600856	0	0	2313287_STOMACH	STAD	ENSG00000237886.2313287_STOMACH
ENSG00000248429	-0.746646284896041	-1.9937951249565	0	0	2313287_STOMACH	STAD	ENSG00000248429.2313287_STOMACH
ENSG00000253878	-0.663862639099307	-1.73849664110149	0	0.000149324772046403	2313287_STOMACH	STAD	ENSG00000253878.2313287_STOMACH
ENSG00000255400	-0.789901755666434	-1.79092387223024	0.00110864744888177	0.000174212234054136	2313287_STOMACH	STAD	ENSG00000255400.2313287_STOMACH
ENSG00000182165	-0.683263512694436	-1.81348148644758	0	0.000209054680864964	2313287_STOMACH	STAD	ENSG00000182165.2313287_STOMACH
ENSG00000272081	-0.646843994422791	-1.68800728435853	0	0.000261318351081205	2313287_STOMACH	STAD	ENSG00000272081.2313287_STOMACH
ENSG00000258602	-0.708032713834212	-1.81970245986262	0	0.000261318351081205	2313287_STOMACH	STAD	ENSG00000258602.2313287_STOMACH
ENSG00000224818	-0.6936836211793	-1.84138168949655	0	0.000348424468108273	2313287_STOMACH	STAD	ENSG00000224818.2313287_STOMACH
ENSG00000268355	-0.640917341370343	-1.64764132179171	0	0.000464565957477697	2313287_STOMACH	STAD	ENSG00000268355.2313287_STOMACH
ENSG00000272081	-0.659494185973802	-1.83586855902847	0	0	AGS_STOMACH	STAD	ENSG00000272081.AGS_STOMACH
ENSG00000248100	-0.671654412170604	-1.86411101380875	0	0	AGS_STOMACH	STAD	ENSG00000248100.AGS_STOMACH
ENSG00000258602	-0.68576663817984	-1.87276586995202	0	0	AGS_STOMACH	STAD	ENSG00000258602.AGS_STOMACH
ENSG00000224818	-0.677619119670772	-1.9579883290273	0	0	AGS_STOMACH	STAD	ENSG00000224818.AGS_STOMACH
ENSG00000182165	-0.681863550396585	-1.98074003616689	0	0	AGS_STOMACH	STAD	ENSG00000182165.AGS_STOMACH
ENSG00000237886	-0.677678697297209	-1.99022911200014	0	0	AGS_STOMACH	STAD	ENSG00000237886.AGS_STOMACH
ENSG00000248429	-0.708193431631728	-2.07206315081184	0	0	AGS_STOMACH	STAD	ENSG00000248429.AGS_STOMACH
ENSG00000255400	-0.764673249097042	-1.73899816093647	0	0.000305623471882641	AGS_STOMACH	STAD	ENSG00000255400.AGS_STOMACH
ENSG00000253878	-0.606191994214493	-1.74251379656667	0	0.000339581635425156	AGS_STOMACH	STAD	ENSG00000253878.AGS_STOMACH
ENSG00000268355	-0.630999043560765	-1.74527392996496	0	0.000382029339853301	AGS_STOMACH	STAD	ENSG00000268355.AGS_STOMACH
ENSG00000224818	-0.614285807229225	-1.95706905580994	0	0	ECC10_STOMACH	STAD	ENSG00000224818.ECC10_STOMACH
ENSG00000253878	-0.613599928992163	-1.96320089318305	0	0	ECC10_STOMACH	STAD	ENSG00000253878.ECC10_STOMACH
ENSG00000237886	-0.616983002475893	-2.00563448785016	0	0	ECC10_STOMACH	STAD	ENSG00000237886.ECC10_STOMACH
ENSG00000248429	-0.662288834506039	-2.14609324615141	0	0	ECC10_STOMACH	STAD	ENSG00000248429.ECC10_STOMACH
ENSG00000182165	-0.581721900335149	-1.86931458052702	0	0.000202251735994067	ECC10_STOMACH	STAD	ENSG00000182165.ECC10_STOMACH
ENSG00000272081	-0.585523234344989	-1.81896741932931	0	0.000433396577130144	ECC10_STOMACH	STAD	ENSG00000272081.ECC10_STOMACH
ENSG00000258602	-0.608758857872992	-1.84412998434146	0	0.000505629339985168	ECC10_STOMACH	STAD	ENSG00000258602.ECC10_STOMACH
ENSG00000237886	-0.531537210059137	-1.92403558656743	0	0	FU97_STOMACH	STAD	ENSG00000237886.FU97_STOMACH
ENSG00000253878	-0.554069026054348	-1.96110737569102	0	0	FU97_STOMACH	STAD	ENSG00000253878.FU97_STOMACH
ENSG00000258602	-0.584733394005868	-1.96313624815239	0	0	FU97_STOMACH	STAD	ENSG00000258602.FU97_STOMACH
ENSG00000248429	-0.572985991285914	-2.07733023750489	0	0	FU97_STOMACH	STAD	ENSG00000248429.FU97_STOMACH
ENSG00000182165	-0.529762097659667	-1.89048626666021	0	0.000216626049282426	FU97_STOMACH	STAD	ENSG00000182165.FU97_STOMACH
ENSG00000272081	-0.532139967473372	-1.84355834268186	0	0.00036104341547071	FU97_STOMACH	STAD	ENSG00000272081.FU97_STOMACH
ENSG00000224818	-0.496116288103877	-1.75427639296706	0	0.000773664461722951	FU97_STOMACH	STAD	ENSG00000224818.FU97_STOMACH
ENSG00000248100	-0.511540389036562	-1.74649925090343	0	0.000947738965610615	FU97_STOMACH	STAD	ENSG00000248100.FU97_STOMACH
ENSG00000224818	-0.594734427492986	-1.86015577107963	0	0	GSS_STOMACH	STAD	ENSG00000224818.GSS_STOMACH
ENSG00000258602	-0.645278603712507	-1.92876704023478	0	0	GSS_STOMACH	STAD	ENSG00000258602.GSS_STOMACH
ENSG00000237886	-0.622476900782343	-1.99267028265326	0	0	GSS_STOMACH	STAD	ENSG00000237886.GSS_STOMACH
ENSG00000253878	-0.641388309428361	-2.00978790203844	0	0	GSS_STOMACH	STAD	ENSG00000253878.GSS_STOMACH
ENSG00000248429	-0.668423349430644	-2.13821085864648	0	0	GSS_STOMACH	STAD	ENSG00000248429.GSS_STOMACH
ENSG00000272081	-0.5965035223484	-1.82541653468995	0	0.000177163610594384	GSS_STOMACH	STAD	ENSG00000272081.GSS_STOMACH
ENSG00000182165	-0.562583653575865	-1.78420299622259	0	0.000265745415891576	GSS_STOMACH	STAD	ENSG00000182165.GSS_STOMACH
ENSG00000248100	-0.583282681828708	-1.78812837638767	0	0.00030370904673323	GSS_STOMACH	STAD	ENSG00000248100.GSS_STOMACH
ENSG00000258602	-0.663697137150621	-2.14528901239283	0	0	GSU_STOMACH	STAD	ENSG00000258602.GSU_STOMACH
ENSG00000182165	-0.619046359551059	-2.16671062055157	0	0	GSU_STOMACH	STAD	ENSG00000182165.GSU_STOMACH
ENSG00000237886	-0.629800632300438	-2.22999368505763	0	0	GSU_STOMACH	STAD	ENSG00000237886.GSU_STOMACH
ENSG00000224818	-0.637187495937145	-2.23088142118356	0	0	GSU_STOMACH	STAD	ENSG00000224818.GSU_STOMACH
ENSG00000248429	-0.675085518716052	-2.39257712310971	0	0	GSU_STOMACH	STAD	ENSG00000248429.GSU_STOMACH
ENSG00000272081	-0.576912880282689	-1.95261562023877	0	0.00015601080374816	GSU_STOMACH	STAD	ENSG00000272081.GSU_STOMACH
ENSG00000253878	-0.584295579337432	-2.03726140585711	0	0.000182012604372853	GSU_STOMACH	STAD	ENSG00000253878.GSU_STOMACH
ENSG00000255400	-0.699259440261619	-1.79348724568045	0.0038363171306441	0.000819056719677838	GSU_STOMACH	STAD	ENSG00000255400.GSU_STOMACH
ENSG00000253878	-0.529558714044535	-1.8293095904283	0	0	HGC27_STOMACH	STAD	ENSG00000253878.HGC27_STOMACH
ENSG00000182165	-0.528981629442532	-1.83975151225584	0	0	HGC27_STOMACH	STAD	ENSG00000182165.HGC27_STOMACH
ENSG00000237886	-0.52854518749999	-1.85606224703851	0	0	HGC27_STOMACH	STAD	ENSG00000237886.HGC27_STOMACH
ENSG00000248429	-0.575511893886625	-2.02050543927872	0	0	HGC27_STOMACH	STAD	ENSG00000248429.HGC27_STOMACH
ENSG00000224818	-0.516373770851048	-1.78545920165033	0	0.000427122263747998	HGC27_STOMACH	STAD	ENSG00000224818.HGC27_STOMACH
ENSG00000237886	-0.559566934450504	-2.04518651473536	0	0	HUG1N_STOMACH	STAD	ENSG00000237886.HUG1N_STOMACH
ENSG00000248429	-0.610155313833055	-2.22200639407193	0	0	HUG1N_STOMACH	STAD	ENSG00000248429.HUG1N_STOMACH
ENSG00000182165	-0.540710886270598	-1.9469109889279	0	0.000204806116876024	HUG1N_STOMACH	STAD	ENSG00000182165.HUG1N_STOMACH
ENSG00000272081	-0.583413039865879	-1.97124283463634	0	0.00025600764609503	HUG1N_STOMACH	STAD	ENSG00000272081.HUG1N_STOMACH
ENSG00000224818	-0.563068928049825	-2.02039931785684	0	0.000341343528126707	HUG1N_STOMACH	STAD	ENSG00000224818.HUG1N_STOMACH
ENSG00000258602	-0.559397123361477	-1.84281549093322	0	0.000438870250448623	HUG1N_STOMACH	STAD	ENSG00000258602.HUG1N_STOMACH
ENSG00000253878	-0.531177927636175	-1.86776063320025	0	0.00051201529219006	HUG1N_STOMACH	STAD	ENSG00000253878.HUG1N_STOMACH
ENSG00000253878	-0.59946077200632	-1.86560901023659	0	0	IM95_STOMACH	STAD	ENSG00000253878.IM95_STOMACH
ENSG00000258602	-0.641280453748319	-1.91872921912612	0	0	IM95_STOMACH	STAD	ENSG00000258602.IM95_STOMACH
ENSG00000272081	-0.64637004978216	-1.97203152611891	0	0	IM95_STOMACH	STAD	ENSG00000272081.IM95_STOMACH
ENSG00000224818	-0.638897585879587	-2.00063231368245	0	0	IM95_STOMACH	STAD	ENSG00000224818.IM95_STOMACH
ENSG00000182165	-0.636515685213792	-2.00441953647458	0	0	IM95_STOMACH	STAD	ENSG00000182165.IM95_STOMACH
ENSG00000237886	-0.633312301195448	-2.01453579067806	0	0	IM95_STOMACH	STAD	ENSG00000237886.IM95_STOMACH
ENSG00000248429	-0.682387049298826	-2.16266796498659	0	0	IM95_STOMACH	STAD	ENSG00000248429.IM95_STOMACH
ENSG00000248429	-0.707452435494967	-2.11125270465118	0	0	KATOIII_STOMACH	STAD	ENSG00000248429.KATOIII_STOMACH
ENSG00000224818	-0.646577638128817	-1.90285127519905	0	0.000175127514721657	KATOIII_STOMACH	STAD	ENSG00000224818.KATOIII_STOMACH
ENSG00000182165	-0.647233412045236	-1.91277314684893	0	0.000210153017665988	KATOIII_STOMACH	STAD	ENSG00000182165.KATOIII_STOMACH
ENSG00000258602	-0.67517014917171	-1.92050458174965	0	0.000262691272082485	KATOIII_STOMACH	STAD	ENSG00000258602.KATOIII_STOMACH
ENSG00000272081	-0.633021251164603	-1.82691410944072	0	0.000300218596665697	KATOIII_STOMACH	STAD	ENSG00000272081.KATOIII_STOMACH
ENSG00000237886	-0.647567700732089	-1.94127801439699	0	0.000350255029443313	KATOIII_STOMACH	STAD	ENSG00000237886.KATOIII_STOMACH
ENSG00000253878	-0.667348517263923	-1.96352873182494	0	0.00052538254416497	KATOIII_STOMACH	STAD	ENSG00000253878.KATOIII_STOMACH
ENSG00000253878	-0.652332963498909	-1.9285286187443	0	0	KE39_STOMACH	STAD	ENSG00000253878.KE39_STOMACH
ENSG00000272081	-0.678595727233312	-1.95154213905423	0	0	KE39_STOMACH	STAD	ENSG00000272081.KE39_STOMACH
ENSG00000182165	-0.65998880222858	-1.95631130737039	0	0	KE39_STOMACH	STAD	ENSG00000182165.KE39_STOMACH
ENSG00000258602	-0.689035390721503	-1.95646374570863	0	0	KE39_STOMACH	STAD	ENSG00000258602.KE39_STOMACH
ENSG00000237886	-0.676875160788567	-2.02326043150001	0	0	KE39_STOMACH	STAD	ENSG00000237886.KE39_STOMACH
ENSG00000224818	-0.68768472262774	-2.03095082117441	0	0	KE39_STOMACH	STAD	ENSG00000224818.KE39_STOMACH
ENSG00000248429	-0.727569155287015	-2.16800531130396	0	0	KE39_STOMACH	STAD	ENSG00000248429.KE39_STOMACH
ENSG00000268355	-0.634964475485264	-1.79531162404897	0	0.000117323679270582	KE39_STOMACH	STAD	ENSG00000268355.KE39_STOMACH
ENSG00000182165	-0.567293261228714	-1.85614647902625	0	0	LMSU_STOMACH	STAD	ENSG00000182165.LMSU_STOMACH
ENSG00000237886	-0.584530105157268	-1.93763935182822	0	0	LMSU_STOMACH	STAD	ENSG00000237886.LMSU_STOMACH
ENSG00000248429	-0.645984743919504	-2.11519162655512	0	0	LMSU_STOMACH	STAD	ENSG00000248429.LMSU_STOMACH
ENSG00000272081	-0.588150603774978	-1.70888059722711	0.00109769483962931	0.000824196040915446	LMSU_STOMACH	STAD	ENSG00000272081.LMSU_STOMACH
ENSG00000253878	-0.637265795972727	-1.88261763155957	0	0	MKN1_STOMACH	STAD	ENSG00000253878.MKN1_STOMACH
ENSG00000182165	-0.663648276790281	-1.97033613955219	0	0	MKN1_STOMACH	STAD	ENSG00000182165.MKN1_STOMACH
ENSG00000224818	-0.679234627763473	-2.01250550081602	0	0	MKN1_STOMACH	STAD	ENSG00000224818.MKN1_STOMACH
ENSG00000237886	-0.679886020639955	-2.03938702352134	0	0	MKN1_STOMACH	STAD	ENSG00000237886.MKN1_STOMACH
ENSG00000258602	-0.749280960479693	-2.14628253588555	0	0	MKN1_STOMACH	STAD	ENSG00000258602.MKN1_STOMACH
ENSG00000248429	-0.718538892118111	-2.15190822246627	0	0	MKN1_STOMACH	STAD	ENSG00000248429.MKN1_STOMACH
ENSG00000272081	-0.62749941300417	-1.80799356135837	0	0.000152880361562055	MKN1_STOMACH	STAD	ENSG00000272081.MKN1_STOMACH
ENSG00000272081	-0.615904318065583	-1.774899246403	0	0	MKN45_STOMACH	STAD	ENSG00000272081.MKN45_STOMACH
ENSG00000255400	-0.738919298592029	-1.78209516209627	0	0	MKN45_STOMACH	STAD	ENSG00000255400.MKN45_STOMACH
ENSG00000182165	-0.617638719682868	-1.85391351840092	0	0	MKN45_STOMACH	STAD	ENSG00000182165.MKN45_STOMACH
ENSG00000224818	-0.629275512449097	-1.86347261486585	0	0	MKN45_STOMACH	STAD	ENSG00000224818.MKN45_STOMACH
ENSG00000258602	-0.655917110167682	-1.87522169856393	0	0	MKN45_STOMACH	STAD	ENSG00000258602.MKN45_STOMACH
ENSG00000253878	-0.643893788926155	-1.90431713471891	0	0	MKN45_STOMACH	STAD	ENSG00000253878.MKN45_STOMACH
ENSG00000237886	-0.649813339734044	-1.96350759366391	0	0	MKN45_STOMACH	STAD	ENSG00000237886.MKN45_STOMACH
ENSG00000248429	-0.700775501740833	-2.11885400932402	0	0	MKN45_STOMACH	STAD	ENSG00000248429.MKN45_STOMACH
ENSG00000268355	-0.594455093602529	-1.7085124753313	0	0.000823045267489712	MKN45_STOMACH	STAD	ENSG00000268355.MKN45_STOMACH
ENSG00000224818	-0.601145230648049	-1.97811185241519	0	0	MKN7_STOMACH	STAD	ENSG00000224818.MKN7_STOMACH
ENSG00000182165	-0.608545933591681	-2.02231434719706	0	0	MKN7_STOMACH	STAD	ENSG00000182165.MKN7_STOMACH
ENSG00000237886	-0.614517816982572	-2.06765673503661	0	0	MKN7_STOMACH	STAD	ENSG00000237886.MKN7_STOMACH
ENSG00000248429	-0.654272271275466	-2.19530062140463	0	0	MKN7_STOMACH	STAD	ENSG00000248429.MKN7_STOMACH
ENSG00000272081	-0.585533288074815	-1.84600708543407	0	0.000219028062970568	MKN7_STOMACH	STAD	ENSG00000272081.MKN7_STOMACH
ENSG00000253878	-0.556797156311994	-1.82872071451526	0	0.000365046771617614	MKN7_STOMACH	STAD	ENSG00000253878.MKN7_STOMACH
ENSG00000253878	-0.587481653574315	-1.92228725577804	0	0	NCCSTCK140_STOMACH	STAD	ENSG00000253878.NCCSTCK140_STOMACH
ENSG00000224818	-0.582382204239054	-1.92235981353325	0	0	NCCSTCK140_STOMACH	STAD	ENSG00000224818.NCCSTCK140_STOMACH
ENSG00000182165	-0.584685881413461	-1.94345180139849	0	0	NCCSTCK140_STOMACH	STAD	ENSG00000182165.NCCSTCK140_STOMACH
ENSG00000237886	-0.583711366327156	-1.95825533676558	0	0	NCCSTCK140_STOMACH	STAD	ENSG00000237886.NCCSTCK140_STOMACH
ENSG00000272081	-0.622393373655439	-1.9954706410499	0	0	NCCSTCK140_STOMACH	STAD	ENSG00000272081.NCCSTCK140_STOMACH
ENSG00000248429	-0.640238930383635	-2.1426887877555	0	0	NCCSTCK140_STOMACH	STAD	ENSG00000248429.NCCSTCK140_STOMACH
ENSG00000268355	-0.567347608545259	-1.81265192128704	0	0.000286420790330434	NCCSTCK140_STOMACH	STAD	ENSG00000268355.NCCSTCK140_STOMACH
ENSG00000258602	-0.571022262865142	-1.79580718850866	0	0.00050123638307826	NCCSTCK140_STOMACH	STAD	ENSG00000258602.NCCSTCK140_STOMACH
ENSG00000253878	-0.597222179570424	-1.93722391873088	0	0	NCIN87_STOMACH	STAD	ENSG00000253878.NCIN87_STOMACH
ENSG00000224818	-0.607471475439455	-1.98761578146234	0	0	NCIN87_STOMACH	STAD	ENSG00000224818.NCIN87_STOMACH
ENSG00000182165	-0.609304030668882	-2.00621911110954	0	0	NCIN87_STOMACH	STAD	ENSG00000182165.NCIN87_STOMACH
ENSG00000237886	-0.619030396728228	-2.06223394217288	0	0	NCIN87_STOMACH	STAD	ENSG00000237886.NCIN87_STOMACH
ENSG00000248429	-0.664974290756769	-2.21117011211523	0	0	NCIN87_STOMACH	STAD	ENSG00000248429.NCIN87_STOMACH
ENSG00000268355	-0.599459149953749	-1.82504486557327	0	0.00018018018018018	NCIN87_STOMACH	STAD	ENSG00000268355.NCIN87_STOMACH
ENSG00000272081	-0.584618206677356	-1.81106642958239	0	0.000308880308880309	NCIN87_STOMACH	STAD	ENSG00000272081.NCIN87_STOMACH
ENSG00000258602	-0.583591054739519	-1.76818101790828	0	0.000810810810810811	NCIN87_STOMACH	STAD	ENSG00000258602.NCIN87_STOMACH
ENSG00000248100	-0.554981226352747	-1.74250738057749	0	0.000960960960960961	NCIN87_STOMACH	STAD	ENSG00000248100.NCIN87_STOMACH
ENSG00000182165	-0.645120306751235	-1.89260166361374	0	0	NUGC3_STOMACH	STAD	ENSG00000182165.NUGC3_STOMACH
ENSG00000253878	-0.65970599938277	-1.91469990617939	0	0	NUGC3_STOMACH	STAD	ENSG00000253878.NUGC3_STOMACH
ENSG00000224818	-0.661262298020031	-1.92604023456556	0	0	NUGC3_STOMACH	STAD	ENSG00000224818.NUGC3_STOMACH
ENSG00000237886	-0.66353368015768	-1.96008905661261	0	0	NUGC3_STOMACH	STAD	ENSG00000237886.NUGC3_STOMACH
ENSG00000248429	-0.707160013669284	-2.08233941394576	0	0	NUGC3_STOMACH	STAD	ENSG00000248429.NUGC3_STOMACH
ENSG00000258602	-0.662185846678496	-1.84260226084123	0	0.000165060081869801	NUGC3_STOMACH	STAD	ENSG00000258602.NUGC3_STOMACH
ENSG00000182165	-0.683619144062769	-1.90133712036576	0	0	OCUM1_STOMACH	STAD	ENSG00000182165.OCUM1_STOMACH
ENSG00000224818	-0.698078023443867	-1.94593376952348	0	0	OCUM1_STOMACH	STAD	ENSG00000224818.OCUM1_STOMACH
ENSG00000237886	-0.690533999117745	-1.95351096167022	0	0	OCUM1_STOMACH	STAD	ENSG00000237886.OCUM1_STOMACH
ENSG00000248429	-0.711724590387944	-2.0005213289155	0	0	OCUM1_STOMACH	STAD	ENSG00000248429.OCUM1_STOMACH
ENSG00000258602	-0.688199833598939	-1.79308294989507	0	0.000213934250873565	OCUM1_STOMACH	STAD	ENSG00000258602.OCUM1_STOMACH
ENSG00000255400	-0.816755033525729	-1.72366650381586	0	0.000534835627183912	OCUM1_STOMACH	STAD	ENSG00000255400.OCUM1_STOMACH
ENSG00000248429	-0.613242706737377	-1.96326578886811	0	0	SNU1_STOMACH	STAD	ENSG00000248429.SNU1_STOMACH
ENSG00000237886	-0.582443247142752	-1.87484759684038	0	0.000530748000849197	SNU1_STOMACH	STAD	ENSG00000237886.SNU1_STOMACH
ENSG00000268355	-0.605187065677388	-1.85466443328009	0	0	SNU216_STOMACH	STAD	ENSG00000268355.SNU216_STOMACH
ENSG00000224818	-0.581647528949243	-1.86672597140374	0	0	SNU216_STOMACH	STAD	ENSG00000224818.SNU216_STOMACH
ENSG00000182165	-0.59121074586241	-1.90055169372003	0	0	SNU216_STOMACH	STAD	ENSG00000182165.SNU216_STOMACH
ENSG00000272081	-0.621444689222205	-1.94303637282668	0	0	SNU216_STOMACH	STAD	ENSG00000272081.SNU216_STOMACH
ENSG00000237886	-0.609191605435054	-1.97869257231578	0	0	SNU216_STOMACH	STAD	ENSG00000237886.SNU216_STOMACH
ENSG00000253878	-0.62330640453537	-1.97903312154038	0	0	SNU216_STOMACH	STAD	ENSG00000253878.SNU216_STOMACH
ENSG00000248429	-0.666694144520814	-2.16181072355785	0	0	SNU216_STOMACH	STAD	ENSG00000248429.SNU216_STOMACH
ENSG00000253878	-0.557817273770439	-1.91830513527681	0	0	SNU5_STOMACH	STAD	ENSG00000253878.SNU5_STOMACH
ENSG00000258602	-0.596400545605719	-1.93354201810697	0	0	SNU5_STOMACH	STAD	ENSG00000258602.SNU5_STOMACH
