cell_line	geneSet	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	cantype	comb	CCLE_name
ACH-000947	ENSG00000237886	-0.772456358853818	-1.70530217853469	0	0	OV	ENSG00000237886.ACH-000947	OVK18_OVARY
ACH-000947	ENSG00000248100	-0.747672077601002	-1.71341915409838	0	0	OV	ENSG00000248100.ACH-000947	OVK18_OVARY
ACH-000947	ENSG00000272081	-0.771511021257495	-1.72682346555009	0	0	OV	ENSG00000272081.ACH-000947	OVK18_OVARY
ACH-000947	ENSG00000268460	-0.757050053282427	-1.73179411161482	0	0	OV	ENSG00000268460.ACH-000947	OVK18_OVARY
ACH-000947	ENSG00000258602	-0.780534765381331	-1.73234387579106	0	0	OV	ENSG00000258602.ACH-000947	OVK18_OVARY
ACH-000947	ENSG00000268812	-0.761595272938353	-1.74601273731087	0	0	OV	ENSG00000268812.ACH-000947	OVK18_OVARY
ACH-000947	ENSG00000248429	-0.770108948742229	-1.76245975141628	0	0	OV	ENSG00000248429.ACH-000947	OVK18_OVARY
ACH-000947	ENSG00000234546	-0.866837757122057	-1.90567950802666	0	0	OV	ENSG00000234546.ACH-000947	OVK18_OVARY
ACH-000947	ENSG00000224818	-0.705681249686347	-1.47888026990755	0.00307062435714368	0.000333934415280839	OV	ENSG00000224818.ACH-000947	OVK18_OVARY
ACH-000948	ENSG00000224818	-0.705518544511549	-1.68071499386562	0	0	STAD	ENSG00000224818.ACH-000948	2313287_STOMACH
ACH-000948	ENSG00000258602	-0.724510018512014	-1.68459463550889	0	0	STAD	ENSG00000258602.ACH-000948	2313287_STOMACH
ACH-000948	ENSG00000253878	-0.717036722934762	-1.69993294867684	0	0	STAD	ENSG00000253878.ACH-000948	2313287_STOMACH
ACH-000948	ENSG00000272081	-0.731263217889389	-1.71086345001838	0	0	STAD	ENSG00000272081.ACH-000948	2313287_STOMACH
ACH-000948	ENSG00000182165	-0.718991665740262	-1.71733112168789	0	0	STAD	ENSG00000182165.ACH-000948	2313287_STOMACH
ACH-000948	ENSG00000237886	-0.724775630041823	-1.74329891576565	0	0	STAD	ENSG00000237886.ACH-000948	2313287_STOMACH
ACH-000948	ENSG00000248429	-0.767405201085209	-1.83904147424093	0	0	STAD	ENSG00000248429.ACH-000948	2313287_STOMACH
ACH-000965	ENSG00000248429	-0.649932453982769	-1.50717153105739	0	0	UCEC	ENSG00000248429.ACH-000965	RL952_ENDOMETRIUM
ACH-000965	ENSG00000204666	-0.658053338257611	-1.52371100653526	0	0	UCEC	ENSG00000204666.ACH-000965	RL952_ENDOMETRIUM
ACH-000965	ENSG00000237886	-0.661919420498203	-1.54867696497906	0	0	UCEC	ENSG00000237886.ACH-000965	RL952_ENDOMETRIUM
ACH-000965	ENSG00000182165	-0.69562195643003	-1.62972005746473	0	0	UCEC	ENSG00000182165.ACH-000965	RL952_ENDOMETRIUM
ACH-000968	ENSG00000234546	-0.701684949407445	-1.68695711515807	0	0	SKCM	ENSG00000234546.ACH-000968	COLO792_SKIN
ACH-000968	ENSG00000224818	-0.738770559709282	-1.73481655731157	0	0	SKCM	ENSG00000224818.ACH-000968	COLO792_SKIN
ACH-000968	ENSG00000182165	-0.709750791185142	-1.73561169757098	0	0	SKCM	ENSG00000182165.ACH-000968	COLO792_SKIN
ACH-000968	ENSG00000225511	-0.726238981608928	-1.74179727593243	0	0	SKCM	ENSG00000225511.ACH-000968	COLO792_SKIN
ACH-000968	ENSG00000224666	-0.742866902225349	-1.78258052582441	0	0	SKCM	ENSG00000224666.ACH-000968	COLO792_SKIN
ACH-000968	ENSG00000272081	-0.818607393926766	-1.93033897595402	0	0	SKCM	ENSG00000272081.ACH-000968	COLO792_SKIN
ACH-000968	ENSG00000237886	-0.68725680968171	-1.58626612798068	0	0.000415550835718903	SKCM	ENSG00000237886.ACH-000968	COLO792_SKIN
ACH-000968	ENSG00000268355	-0.683208329816756	-1.55692306869986	0.00101832993786321	0.00096961861667744	SKCM	ENSG00000268355.ACH-000968	COLO792_SKIN
ACH-000973	ENSG00000225511	-0.721574065098514	-1.67535314366291	0	0	BLCA	ENSG00000225511.ACH-000973	639V_URINARY_TRACT
ACH-000973	ENSG00000248429	-0.764948303619628	-1.77433373360993	0	0	BLCA	ENSG00000248429.ACH-000973	639V_URINARY_TRACT
ACH-000973	ENSG00000254951	-0.762111408277321	-1.78055865899463	0	0	BLCA	ENSG00000254951.ACH-000973	639V_URINARY_TRACT
ACH-000973	ENSG00000268460	-0.770496952184559	-1.64892431793333	0	0.000244149795289787	BLCA	ENSG00000268460.ACH-000973	639V_URINARY_TRACT
ACH-000974	ENSG00000248429	-0.656484409483189	-1.52516601889022	0	0	UCEC	ENSG00000248429.ACH-000974	SNGM_ENDOMETRIUM
ACH-000974	ENSG00000204666	-0.669997297565199	-1.53675981585868	0	0	UCEC	ENSG00000204666.ACH-000974	SNGM_ENDOMETRIUM
ACH-000974	ENSG00000237886	-0.671362938283325	-1.57321984528826	0	0	UCEC	ENSG00000237886.ACH-000974	SNGM_ENDOMETRIUM
ACH-000974	ENSG00000182165	-0.704509050904384	-1.6482529960223	0	0	UCEC	ENSG00000182165.ACH-000974	SNGM_ENDOMETRIUM
ACH-000975	ENSG00000237886	-0.654660804607654	-1.55325771158879	0	0	LUAD	ENSG00000237886.ACH-000975	HCC2450_LUNG
ACH-000975	ENSG00000234546	-0.670431276832609	-1.5862529300925	0	0	LUAD	ENSG00000234546.ACH-000975	HCC2450_LUNG
ACH-000975	ENSG00000224818	-0.681329742539479	-1.61928071474017	0	0	LUAD	ENSG00000224818.ACH-000975	HCC2450_LUNG
ACH-000975	ENSG00000225511	-0.698820015170058	-1.63628212076077	0	0	LUAD	ENSG00000225511.ACH-000975	HCC2450_LUNG
ACH-000975	ENSG00000248429	-0.712612288211628	-1.65171530228498	0	0	LUAD	ENSG00000248429.ACH-000975	HCC2450_LUNG
ACH-000975	ENSG00000272081	-0.71560566727724	-1.69557661246421	0	0	LUAD	ENSG00000272081.ACH-000975	HCC2450_LUNG
ACH-000975	ENSG00000262445	-0.722125892038327	-1.69831603318974	0	0	LUAD	ENSG00000262445.ACH-000975	HCC2450_LUNG
ACH-000975	ENSG00000253878	-0.716983697596342	-1.69962252949877	0	0	LUAD	ENSG00000253878.ACH-000975	HCC2450_LUNG
ACH-000975	ENSG00000268355	-0.718212887701493	-1.69988127473129	0	0	LUAD	ENSG00000268355.ACH-000975	HCC2450_LUNG
ACH-000975	ENSG00000224666	-0.773170924052224	-1.71191989474583	0	0	LUAD	ENSG00000224666.ACH-000975	HCC2450_LUNG
ACH-000975	ENSG00000268812	-0.726813251729769	-1.7156774810944	0	0	LUAD	ENSG00000268812.ACH-000975	HCC2450_LUNG
ACH-000975	ENSG00000263718	-0.726009557426951	-1.7249058193178	0	0	LUAD	ENSG00000263718.ACH-000975	HCC2450_LUNG
ACH-000975	ENSG00000204666	-0.748120297121711	-1.7588522891099	0	0	LUAD	ENSG00000204666.ACH-000975	HCC2450_LUNG
ACH-000975	ENSG00000246640	-0.744559858228566	-1.76604778334128	0	0	LUAD	ENSG00000246640.ACH-000975	HCC2450_LUNG
ACH-000975	ENSG00000268460	-0.76351437613837	-1.78869906638843	0	0	LUAD	ENSG00000268460.ACH-000975	HCC2450_LUNG
ACH-000975	ENSG00000255400	-0.664002622353849	-1.501273801858	0	0.000312698990266533	LUAD	ENSG00000255400.ACH-000975	HCC2450_LUNG
ACH-000978	ENSG00000204666	-0.616765731147114	-1.78499489728127	0	0	UCEC	ENSG00000204666.ACH-000978	EN_ENDOMETRIUM
ACH-000978	ENSG00000248429	-0.615716605548371	-1.79903621884979	0	0	UCEC	ENSG00000248429.ACH-000978	EN_ENDOMETRIUM
ACH-000978	ENSG00000237886	-0.61977694385368	-1.81082968594161	0	0	UCEC	ENSG00000237886.ACH-000978	EN_ENDOMETRIUM
ACH-000978	ENSG00000182165	-0.672863812076762	-1.97577351369239	0	0	UCEC	ENSG00000182165.ACH-000978	EN_ENDOMETRIUM
ACH-000984	ENSG00000204666	-0.626289901310119	-1.52285620074521	0	0	UCEC	ENSG00000204666.ACH-000984	HEC6_ENDOMETRIUM
ACH-000984	ENSG00000248429	-0.640928032159997	-1.57877576956707	0	0	UCEC	ENSG00000248429.ACH-000984	HEC6_ENDOMETRIUM
ACH-000984	ENSG00000237886	-0.648490172623731	-1.60154200856105	0	0	UCEC	ENSG00000237886.ACH-000984	HEC6_ENDOMETRIUM
ACH-000984	ENSG00000182165	-0.666832728582	-1.6508991392859	0	0	UCEC	ENSG00000182165.ACH-000984	HEC6_ENDOMETRIUM
ACH-000988	ENSG00000248429	-0.64363210010687	-1.5609667756194	0	0	UCEC	ENSG00000248429.ACH-000988	MFE319_ENDOMETRIUM
ACH-000988	ENSG00000237886	-0.653478408014259	-1.58529364954749	0	0	UCEC	ENSG00000237886.ACH-000988	MFE319_ENDOMETRIUM
ACH-000988	ENSG00000204666	-0.680056890085959	-1.63380785069583	0	0	UCEC	ENSG00000204666.ACH-000988	MFE319_ENDOMETRIUM
ACH-000988	ENSG00000182165	-0.691293121785091	-1.68480357909027	0	0	UCEC	ENSG00000182165.ACH-000988	MFE319_ENDOMETRIUM
ACH-000993	ENSG00000237886	-0.636863480212841	-1.6015706246142	0	0	UCEC	ENSG00000237886.ACH-000993	JHUEM7_ENDOMETRIUM
ACH-000993	ENSG00000248429	-0.661165944782608	-1.6521151695145	0	0	UCEC	ENSG00000248429.ACH-000993	JHUEM7_ENDOMETRIUM
ACH-000993	ENSG00000204666	-0.667912028891952	-1.65484977339005	0	0	UCEC	ENSG00000204666.ACH-000993	JHUEM7_ENDOMETRIUM
ACH-000993	ENSG00000182165	-0.703127512021776	-1.76469892614616	0	0	UCEC	ENSG00000182165.ACH-000993	JHUEM7_ENDOMETRIUM
ACH-000994	ENSG00000204666	-0.62452031007877	-1.5223821494664	0	0	UCEC	ENSG00000204666.ACH-000994	HEC59_ENDOMETRIUM
ACH-000994	ENSG00000237886	-0.644146044497013	-1.59085644993677	0	0	UCEC	ENSG00000237886.ACH-000994	HEC59_ENDOMETRIUM
ACH-000994	ENSG00000248429	-0.648600424621485	-1.60373138261353	0	0	UCEC	ENSG00000248429.ACH-000994	HEC59_ENDOMETRIUM
ACH-000994	ENSG00000182165	-0.685716935410593	-1.69841351138651	0	0	UCEC	ENSG00000182165.ACH-000994	HEC59_ENDOMETRIUM
ACH-000996	ENSG00000204666	-0.622063356171085	-1.59091453691101	0	0	UCEC	ENSG00000204666.ACH-000996	HEC251_ENDOMETRIUM
ACH-000996	ENSG00000248429	-0.63719612916594	-1.63926097604041	0	0	UCEC	ENSG00000248429.ACH-000996	HEC251_ENDOMETRIUM
ACH-000996	ENSG00000237886	-0.632516888035693	-1.64191053714987	0	0	UCEC	ENSG00000237886.ACH-000996	HEC251_ENDOMETRIUM
ACH-000996	ENSG00000182165	-0.666071941051544	-1.73339900247266	0	0	UCEC	ENSG00000182165.ACH-000996	HEC251_ENDOMETRIUM
ACH-001048	ENSG00000224818	-0.714834011065695	-1.57367086069988	0	0	OV	ENSG00000224818.ACH-001048	COV504_OVARY
ACH-001048	ENSG00000237886	-0.739957781073449	-1.71651545722284	0	0	OV	ENSG00000237886.ACH-001048	COV504_OVARY
ACH-001048	ENSG00000268355	-0.729336712857448	-1.74509831999024	0	0	OV	ENSG00000268355.ACH-001048	COV504_OVARY
ACH-001048	ENSG00000246640	-0.725551301080332	-1.74945408944452	0	0	OV	ENSG00000246640.ACH-001048	COV504_OVARY
ACH-001048	ENSG00000253878	-0.735177714624282	-1.76202109139497	0	0	OV	ENSG00000253878.ACH-001048	COV504_OVARY
ACH-001048	ENSG00000248100	-0.72827294109647	-1.76353564480663	0	0	OV	ENSG00000248100.ACH-001048	COV504_OVARY
ACH-001048	ENSG00000272081	-0.755054980269247	-1.77657661649062	0	0	OV	ENSG00000272081.ACH-001048	COV504_OVARY
ACH-001048	ENSG00000258602	-0.779335517431153	-1.79745253753296	0	0	OV	ENSG00000258602.ACH-001048	COV504_OVARY
ACH-001048	ENSG00000268460	-0.745156944502971	-1.80060863016535	0	0	OV	ENSG00000268460.ACH-001048	COV504_OVARY
ACH-001048	ENSG00000268812	-0.742534490763222	-1.80076684165623	0	0	OV	ENSG00000268812.ACH-001048	COV504_OVARY
ACH-001048	ENSG00000248429	-0.748110930470908	-1.81492279674108	0	0	OV	ENSG00000248429.ACH-001048	COV504_OVARY
ACH-001048	ENSG00000234546	-0.878016284811559	-2.00842476814894	0	0	OV	ENSG00000234546.ACH-001048	COV504_OVARY
ACH-001151	ENSG00000272081	-0.729458362429525	-1.65598302614369	0	0	OV	ENSG00000272081.ACH-001151	OVCAR5_OVARY
ACH-001151	ENSG00000246640	-0.716538673937063	-1.65793116875101	0	0	OV	ENSG00000246640.ACH-001151	OVCAR5_OVARY
ACH-001151	ENSG00000248100	-0.717996511864188	-1.67511637713719	0	0	OV	ENSG00000248100.ACH-001151	OVCAR5_OVARY
ACH-001151	ENSG00000253878	-0.726995968629934	-1.67932699016772	0	0	OV	ENSG00000253878.ACH-001151	OVCAR5_OVARY
ACH-001151	ENSG00000237886	-0.754642777748806	-1.68509994144621	0	0	OV	ENSG00000237886.ACH-001151	OVCAR5_OVARY
ACH-001151	ENSG00000268355	-0.733683270333108	-1.68682119690147	0	0	OV	ENSG00000268355.ACH-001151	OVCAR5_OVARY
ACH-001151	ENSG00000268460	-0.733182294022166	-1.70411915756737	0	0	OV	ENSG00000268460.ACH-001151	OVCAR5_OVARY
ACH-001151	ENSG00000268812	-0.733967340913735	-1.71284137547738	0	0	OV	ENSG00000268812.ACH-001151	OVCAR5_OVARY
ACH-001151	ENSG00000258602	-0.777540985285557	-1.71983832219695	0	0	OV	ENSG00000258602.ACH-001151	OVCAR5_OVARY
ACH-001151	ENSG00000248429	-0.741121782106217	-1.72814875061779	0	0	OV	ENSG00000248429.ACH-001151	OVCAR5_OVARY
ACH-001151	ENSG00000234546	-0.84946685855527	-1.90110137392937	0	0	OV	ENSG00000234546.ACH-001151	OVCAR5_OVARY
ACH-001151	ENSG00000224818	-0.692534082471008	-1.46852201177884	0.00507614212682625	0.000834376303712975	OV	ENSG00000224818.ACH-001151	OVCAR5_OVARY
ACH-001183	ENSG00000225511	-0.68738373034586	-1.71732203587863	0	0	BLCA	ENSG00000225511.ACH-001183	RT11284_URINARY_TRACT
ACH-001183	ENSG00000254951	-0.73985013955777	-1.85594462919075	0	0	BLCA	ENSG00000254951.ACH-001183	RT11284_URINARY_TRACT
ACH-001183	ENSG00000248429	-0.751952192956929	-1.8673339732713	0	0	BLCA	ENSG00000248429.ACH-001183	RT11284_URINARY_TRACT
ACH-001190	ENSG00000234546	-0.698611440072148	-1.72389931874169	0	0	SKCM	ENSG00000234546.ACH-001190	SKMEL2_SKIN
ACH-001190	ENSG00000182165	-0.705144036145636	-1.77270421808919	0	0	SKCM	ENSG00000182165.ACH-001190	SKMEL2_SKIN
ACH-001190	ENSG00000224818	-0.729082880299315	-1.7779930061401	0	0	SKCM	ENSG00000224818.ACH-001190	SKMEL2_SKIN
ACH-001190	ENSG00000224666	-0.747595578888968	-1.83941140519261	0	0	SKCM	ENSG00000224666.ACH-001190	SKMEL2_SKIN
ACH-001190	ENSG00000272081	-0.793576550809691	-1.91792485772576	0	0	SKCM	ENSG00000272081.ACH-001190	SKMEL2_SKIN
ACH-001190	ENSG00000225511	-0.677669616361231	-1.64497822936791	0	0.000169985864333387	SKCM	ENSG00000225511.ACH-001190	SKMEL2_SKIN
ACH-001228	ENSG00000248429	-0.657669580965456	-1.6726365273539	0	0	HNSC	ENSG00000248429.ACH-001228	UPCISCC152_UPPER_AERODIGESTIVE_TRACT
ACH-001228	ENSG00000268355	-0.668734408406515	-1.68236668547218	0	0	HNSC	ENSG00000268355.ACH-001228	UPCISCC152_UPPER_AERODIGESTIVE_TRACT
ACH-001228	ENSG00000272081	-0.741983524969552	-1.88684006702178	0	0	HNSC	ENSG00000272081.ACH-001228	UPCISCC152_UPPER_AERODIGESTIVE_TRACT
ACH-001228	ENSG00000230098	-0.77541384290103	-1.63538947491811	0.00224215246385409	0.000464504141828598	HNSC	ENSG00000230098.ACH-001228	UPCISCC152_UPPER_AERODIGESTIVE_TRACT
ACH-001239	ENSG00000224666	-0.75346491469102	-1.74613997916267	0	0	SKCM	ENSG00000224666.ACH-001239	WM2664_SKIN
ACH-001239	ENSG00000272081	-0.806563572083167	-1.84554895416343	0	0	SKCM	ENSG00000272081.ACH-001239	WM2664_SKIN
ACH-001239	ENSG00000225511	-0.710539226917118	-1.62550584087577	0	0.00016116035455278	SKCM	ENSG00000225511.ACH-001239	WM2664_SKIN
ACH-001239	ENSG00000234546	-0.706021795554877	-1.6464648541869	0	0.000193392425463336	SKCM	ENSG00000234546.ACH-001239	WM2664_SKIN
ACH-001239	ENSG00000182165	-0.709241351505125	-1.68153208289024	0	0.00024174053182917	SKCM	ENSG00000182165.ACH-001239	WM2664_SKIN
ACH-001239	ENSG00000224818	-0.736907125821595	-1.68986561838493	0	0.00032232070910556	SKCM	ENSG00000224818.ACH-001239	WM2664_SKIN
ACH-001332	ENSG00000248429	-0.618994725741441	-1.78763273299905	0	0	HNSC	ENSG00000248429.ACH-001332	BICR78_UPPER_AERODIGESTIVE_TRACT
ACH-001332	ENSG00000268355	-0.660962454012924	-1.90138432040317	0	0	HNSC	ENSG00000268355.ACH-001332	BICR78_UPPER_AERODIGESTIVE_TRACT
ACH-001332	ENSG00000272081	-0.715342326732993	-2.07649264677361	0	0	HNSC	ENSG00000272081.ACH-001332	BICR78_UPPER_AERODIGESTIVE_TRACT
ACH-001340	ENSG00000224818	-0.711078054705549	-1.53412790094021	0	0	OV	ENSG00000224818.ACH-001340	COV413A_OVARY
ACH-001340	ENSG00000258602	-0.748692845639825	-1.67574779516119	0	0	OV	ENSG00000258602.ACH-001340	COV413A_OVARY
ACH-001340	ENSG00000246640	-0.71609771145153	-1.67602260376929	0	0	OV	ENSG00000246640.ACH-001340	COV413A_OVARY
ACH-001340	ENSG00000268355	-0.729028683343519	-1.69846602603346	0	0	OV	ENSG00000268355.ACH-001340	COV413A_OVARY
ACH-001340	ENSG00000248100	-0.725801424276258	-1.70777224962813	0	0	OV	ENSG00000248100.ACH-001340	COV413A_OVARY
ACH-001340	ENSG00000272081	-0.744824907384249	-1.71025529345574	0	0	OV	ENSG00000272081.ACH-001340	COV413A_OVARY
ACH-001340	ENSG00000253878	-0.736227398628943	-1.71498606687348	0	0	OV	ENSG00000253878.ACH-001340	COV413A_OVARY
ACH-001340	ENSG00000268812	-0.735324724481358	-1.73032373972118	0	0	OV	ENSG00000268812.ACH-001340	COV413A_OVARY
ACH-001340	ENSG00000237886	-0.772414603636289	-1.73061742047004	0	0	OV	ENSG00000237886.ACH-001340	COV413A_OVARY
ACH-001340	ENSG00000268460	-0.74051711445192	-1.73605800649734	0	0	OV	ENSG00000268460.ACH-001340	COV413A_OVARY
ACH-001340	ENSG00000248429	-0.745083244252388	-1.75255913459364	0	0	OV	ENSG00000248429.ACH-001340	COV413A_OVARY
ACH-001340	ENSG00000234546	-0.866431733783262	-1.92022253707715	0	0	OV	ENSG00000234546.ACH-001340	COV413A_OVARY
ACH-001346	ENSG00000272081	-0.748055643819985	-1.79597920695589	0	0	HNSC	ENSG00000272081.ACH-001346	H103_UPPER_AERODIGESTIVE_TRACT
ACH-001369	ENSG00000258602	-0.684311764450166	-1.7587506619639	0	0	OV	ENSG00000258602.ACH-001369	OCIC5X_OVARY
ACH-001369	ENSG00000246640	-0.651999285486924	-1.79546388888138	0	0	OV	ENSG00000246640.ACH-001369	OCIC5X_OVARY
ACH-001369	ENSG00000253878	-0.657845586220167	-1.8039397151043	0	0	OV	ENSG00000253878.ACH-001369	OCIC5X_OVARY
ACH-001369	ENSG00000237886	-0.703387976468484	-1.8306214621078	0	0	OV	ENSG00000237886.ACH-001369	OCIC5X_OVARY
ACH-001369	ENSG00000248100	-0.667492568258378	-1.84896875919152	0	0	OV	ENSG00000248100.ACH-001369	OCIC5X_OVARY
ACH-001369	ENSG00000272081	-0.701478709451064	-1.8772136276187	0	0	OV	ENSG00000272081.ACH-001369	OCIC5X_OVARY
ACH-001369	ENSG00000268460	-0.682025864075415	-1.88325282557006	0	0	OV	ENSG00000268460.ACH-001369	OCIC5X_OVARY
ACH-001369	ENSG00000268355	-0.693509486206266	-1.8925691118569	0	0	OV	ENSG00000268355.ACH-001369	OCIC5X_OVARY
ACH-001369	ENSG00000268812	-0.686944575475368	-1.90717804995654	0	0	OV	ENSG00000268812.ACH-001369	OCIC5X_OVARY
ACH-001369	ENSG00000248429	-0.698334005998866	-1.93762059143025	0	0	OV	ENSG00000248429.ACH-001369	OCIC5X_OVARY
ACH-001369	ENSG00000234546	-0.847483496507586	-2.19234474535472	0	0	OV	ENSG00000234546.ACH-001369	OCIC5X_OVARY
ACH-001369	ENSG00000224818	-0.647009745350823	-1.57253559363452	0.00311526479427283	0.00041815110308261	OV	ENSG00000224818.ACH-001369	OCIC5X_OVARY
ACH-001374	ENSG00000246640	-0.609101984778117	-1.86511705305021	0	0	OV	ENSG00000246640.ACH-001374	PA1_OVARY
ACH-001374	ENSG00000258602	-0.684916750363593	-1.94737710736332	0	0	OV	ENSG00000258602.ACH-001374	PA1_OVARY
ACH-001374	ENSG00000237886	-0.686367524706898	-1.95041244110805	0	0	OV	ENSG00000237886.ACH-001374	PA1_OVARY
ACH-001374	ENSG00000253878	-0.643831030752975	-1.95249705364222	0	0	OV	ENSG00000253878.ACH-001374	PA1_OVARY
ACH-001374	ENSG00000248100	-0.636961231312243	-1.96247967887544	0	0	OV	ENSG00000248100.ACH-001374	PA1_OVARY
ACH-001374	ENSG00000272081	-0.670829721136775	-1.98399794624879	0	0	OV	ENSG00000272081.ACH-001374	PA1_OVARY
ACH-001374	ENSG00000268355	-0.659583398062788	-2.00314520781131	0	0	OV	ENSG00000268355.ACH-001374	PA1_OVARY
ACH-001374	ENSG00000268812	-0.649787118696211	-2.00396793934341	0	0	OV	ENSG00000268812.ACH-001374	PA1_OVARY
ACH-001374	ENSG00000268460	-0.660756652353255	-2.02841188535592	0	0	OV	ENSG00000268460.ACH-001374	PA1_OVARY
ACH-001374	ENSG00000248429	-0.668134412405617	-2.05834543298775	0	0	OV	ENSG00000248429.ACH-001374	PA1_OVARY
ACH-001374	ENSG00000234546	-0.853538776647584	-2.42388263137015	0	0	OV	ENSG00000234546.ACH-001374	PA1_OVARY
ACH-001374	ENSG00000224818	-0.625343718388891	-1.64116959773421	0.00325732898669128	0.000421215797277261	OV	ENSG00000224818.ACH-001374	PA1_OVARY
ACH-001390	ENSG00000248429	-0.606470286495245	-1.74739129284189	0	0	BRCA	ENSG00000248429.ACH-001390	SUM149PT_BREAST
ACH-001390	ENSG00000253878	-0.620826963118253	-1.77605136963188	0	0	BRCA	ENSG00000253878.ACH-001390	SUM149PT_BREAST
ACH-001390	ENSG00000268355	-0.631688164073189	-1.81718395696753	0	0	BRCA	ENSG00000268355.ACH-001390	SUM149PT_BREAST
ACH-001390	ENSG00000225511	-0.636661530735382	-1.82561512343438	0	0	BRCA	ENSG00000225511.ACH-001390	SUM149PT_BREAST
ACH-001390	ENSG00000246640	-0.639654763524587	-1.83864165540842	0	0	BRCA	ENSG00000246640.ACH-001390	SUM149PT_BREAST
ACH-001390	ENSG00000268460	-0.687284133392946	-1.84568378774843	0	0	BRCA	ENSG00000268460.ACH-001390	SUM149PT_BREAST
ACH-001390	ENSG00000224592	-0.711761764610213	-1.8494128462735	0	0	BRCA	ENSG00000224592.ACH-001390	SUM149PT_BREAST
ACH-001390	ENSG00000234546	-0.65336612832622	-1.87334361023898	0	0	BRCA	ENSG00000234546.ACH-001390	SUM149PT_BREAST
ACH-001390	ENSG00000224818	-0.658121670783068	-1.88847844546576	0	0	BRCA	ENSG00000224818.ACH-001390	SUM149PT_BREAST
ACH-001390	ENSG00000226965	-0.588761746674593	-1.6898714598277	0	0.000303536864332219	BRCA	ENSG00000226965.ACH-001390	SUM149PT_BREAST
ACH-001390	ENSG00000270605	-0.57973859501255	-1.65369221415231	0	0.000367923471917841	BRCA	ENSG00000270605.ACH-001390	SUM149PT_BREAST
ACH-001390	ENSG00000182165	-0.5608560034426	-1.61334190895602	0	0.00059021056953487	BRCA	ENSG00000182165.ACH-001390	SUM149PT_BREAST
ACH-001390	ENSG00000249306	-0.549693404457457	-1.58033091857382	0	0.000933959582560674	BRCA	ENSG00000249306.ACH-001390	SUM149PT_BREAST
ACH-001391	ENSG00000248429	-0.648945905796501	-1.6584860758881	0	0	BRCA	ENSG00000248429.ACH-001391	SUM159PT_BREAST
ACH-001391	ENSG00000253878	-0.667911410116396	-1.69525178692769	0	0	BRCA	ENSG00000253878.ACH-001391	SUM159PT_BREAST
ACH-001391	ENSG00000268355	-0.670803186417258	-1.71226480365454	0	0	BRCA	ENSG00000268355.ACH-001391	SUM159PT_BREAST
ACH-001391	ENSG00000246640	-0.674113064537127	-1.7199362716058	0	0	BRCA	ENSG00000246640.ACH-001391	SUM159PT_BREAST
ACH-001391	ENSG00000225511	-0.679377609954867	-1.72908219968887	0	0	BRCA	ENSG00000225511.ACH-001391	SUM159PT_BREAST
ACH-001391	ENSG00000234546	-0.690915514544472	-1.75699070111899	0	0	BRCA	ENSG00000234546.ACH-001391	SUM159PT_BREAST
ACH-001391	ENSG00000224818	-0.695783478894093	-1.77284411417634	0	0	BRCA	ENSG00000224818.ACH-001391	SUM159PT_BREAST
ACH-001391	ENSG00000224592	-0.775290329616223	-1.8086840823844	0	0	BRCA	ENSG00000224592.ACH-001391	SUM159PT_BREAST
ACH-001391	ENSG00000268460	-0.676713998534901	-1.61514929832579	0	0.000112100520048934	BRCA	ENSG00000268460.ACH-001391	SUM159PT_BREAST
ACH-001391	ENSG00000226965	-0.627491763320588	-1.59872006025609	0	0.000302671404132123	BRCA	ENSG00000226965.ACH-001391	SUM159PT_BREAST
ACH-001391	ENSG00000182165	-0.604561981668201	-1.54419996575063	0	0.000917186073127644	BRCA	ENSG00000182165.ACH-001391	SUM159PT_BREAST
ACH-001391	ENSG00000270605	-0.605406953415306	-1.53659740256102	0	0.000924829290403708	BRCA	ENSG00000270605.ACH-001391	SUM159PT_BREAST
ACH-001407	ENSG00000254951	-0.734089996064768	-1.73739082530248	0	0	BLCA	ENSG00000254951.ACH-001407	UMUC13_URINARY_TRACT
ACH-001407	ENSG00000248429	-0.756704789138757	-1.76384918118469	0	0	BLCA	ENSG00000248429.ACH-001407	UMUC13_URINARY_TRACT
ACH-001407	ENSG00000268460	-0.758805126072384	-1.6668324399396	0	0.000325032503250325	BLCA	ENSG00000268460.ACH-001407	UMUC13_URINARY_TRACT
